,day,LCLid,energy_sum
3415,10/9/2013,MAC003252,14.297
3416,10/10/2013,MAC003252,12.9170001
3417,10/11/2013,MAC003252,10.359
3418,10/12/2013,MAC003252,12.5599999
3419,10/13/2013,MAC003252,16.4400002
3420,10/14/2013,MAC003252,17.264
3421,10/15/2013,MAC003252,13.054
3422,10/16/2013,MAC003252,10.422
3423,10/17/2013,MAC003252,14.7289999
3424,10/18/2013,MAC003252,14.532
3425,10/19/2013,MAC003252,16.3680001
3426,10/20/2013,MAC003252,10.876
3427,10/21/2013,MAC003252,11.652
3428,10/22/2013,MAC003252,15.73
3429,10/23/2013,MAC003252,9.575
3430,10/24/2013,MAC003252,9.984
3431,10/25/2013,MAC003252,11.128
3432,10/26/2013,MAC003252,16.7660001
3433,10/27/2013,MAC003252,15.316
3434,10/28/2013,MAC003252,15.3660001
3435,10/29/2013,MAC003252,18.6059999
3436,10/30/2013,MAC003252,9.212
3437,10/31/2013,MAC003252,13.889
3438,11/1/2013,MAC003252,12.295
3439,11/2/2013,MAC003252,14.588
3440,11/3/2013,MAC003252,8.452
3441,11/4/2013,MAC003252,17.878
3442,11/5/2013,MAC003252,11.725
3443,11/6/2013,MAC003252,18.7359998
3444,11/7/2013,MAC003252,11.434
3445,11/8/2013,MAC003252,12.011
3446,11/9/2013,MAC003252,17.0249998
3447,11/10/2013,MAC003252,18.154
3448,11/11/2013,MAC003252,13.1050001
3449,11/12/2013,MAC003252,17.6479999
3450,11/13/2013,MAC003252,11.1419999
3451,11/14/2013,MAC003252,9.726
3452,11/15/2013,MAC003252,11.186
3453,11/16/2013,MAC003252,11.058
3454,11/17/2013,MAC003252,16.2269999
3455,11/18/2013,MAC003252,11.906
3456,11/19/2013,MAC003252,16.676
3457,11/20/2013,MAC003252,11.175
3458,11/21/2013,MAC003252,10.791
3459,11/22/2013,MAC003252,11.895
3460,11/23/2013,MAC003252,14.455
3461,11/24/2013,MAC003252,10.831
3462,11/25/2013,MAC003252,11.485
3463,11/26/2013,MAC003252,12.7760001
3464,11/27/2013,MAC003252,15.005
3465,11/28/2013,MAC003252,16.892
3466,11/29/2013,MAC003252,10.8850001
3467,11/30/2013,MAC003252,11.588
3468,12/1/2013,MAC003252,9.0849999
3469,12/2/2013,MAC003252,21.027
3470,12/3/2013,MAC003252,18.596
3471,12/4/2013,MAC003252,8.343
3472,12/5/2013,MAC003252,14.852
3473,12/6/2013,MAC003252,8.578
3474,12/7/2013,MAC003252,14.82
3475,12/8/2013,MAC003252,11.2429999
3476,12/9/2013,MAC003252,12.014
3477,12/10/2013,MAC003252,13.144
3478,12/11/2013,MAC003252,19.006
3479,12/12/2013,MAC003252,10.412
3480,12/13/2013,MAC003252,11.275
3481,12/14/2013,MAC003252,12.947
3482,12/15/2013,MAC003252,17.197
3483,12/16/2013,MAC003252,10.831
3484,12/17/2013,MAC003252,13.897
3485,12/18/2013,MAC003252,13.629
3486,12/19/2013,MAC003252,12.427
3487,12/20/2013,MAC003252,15.223
3488,12/21/2013,MAC003252,16.8919999
3489,12/22/2013,MAC003252,12.261
3490,12/23/2013,MAC003252,11.992
3491,12/24/2013,MAC003252,16.926
3492,12/25/2013,MAC003252,7.062
3493,12/26/2013,MAC003252,7.922
3494,12/27/2013,MAC003252,16.8889999
3495,12/28/2013,MAC003252,19.359
3496,12/29/2013,MAC003252,11.087
3497,12/30/2013,MAC003252,12.957
3498,12/31/2013,MAC003252,10.353
3499,1/1/2014,MAC003252,16.657
3500,1/2/2014,MAC003252,16.291
3501,1/3/2014,MAC003252,13.294
3502,1/4/2014,MAC003252,12.811
3503,1/5/2014,MAC003252,12.5180001
3504,1/6/2014,MAC003252,10.594
3505,1/7/2014,MAC003252,15.172
3506,1/8/2014,MAC003252,13.5639999
3507,1/9/2014,MAC003252,15.961
3508,1/10/2014,MAC003252,13.168
3509,1/11/2014,MAC003252,12.9590001
3510,1/12/2014,MAC003252,19.247
3511,1/13/2014,MAC003252,12.853
3512,1/14/2014,MAC003252,14.96
3513,1/15/2014,MAC003252,10.2260001
3514,1/16/2014,MAC003252,10.892
3515,1/17/2014,MAC003252,12.3760001
3516,1/18/2014,MAC003252,16.686
3517,1/19/2014,MAC003252,17.415
3518,1/20/2014,MAC003252,14.743
3519,1/21/2014,MAC003252,17.234
3520,1/22/2014,MAC003252,14.4760001
3521,1/23/2014,MAC003252,12.603
3522,1/24/2014,MAC003252,10.277
3523,1/25/2014,MAC003252,11.521
3524,1/26/2014,MAC003252,10.988
3525,1/27/2014,MAC003252,11.248
3526,1/28/2014,MAC003252,21.893
3527,1/29/2014,MAC003252,8.34
3528,1/30/2014,MAC003252,8.726
3529,1/31/2014,MAC003252,10.77
3530,2/1/2014,MAC003252,16.556
3531,2/2/2014,MAC003252,11.167
3532,2/3/2014,MAC003252,15.5860001
3533,2/4/2014,MAC003252,12.793
3534,2/5/2014,MAC003252,11.478
3535,2/6/2014,MAC003252,15.2149999
3536,2/7/2014,MAC003252,9.423
3537,2/8/2014,MAC003252,15.4249999
3538,2/9/2014,MAC003252,8.347
3539,2/10/2014,MAC003252,9.456
3540,2/11/2014,MAC003252,12.469
3541,2/12/2014,MAC003252,12.004
3542,2/13/2014,MAC003252,12.647
3543,2/14/2014,MAC003252,12.9520001
3544,2/15/2014,MAC003252,15.987
3545,2/16/2014,MAC003252,8.386
3546,2/17/2014,MAC003252,11.909
3547,2/18/2014,MAC003252,15.8180001
3548,2/19/2014,MAC003252,9.501
3549,2/20/2014,MAC003252,10.635
3550,2/21/2014,MAC003252,10.914
3551,2/22/2014,MAC003252,1.217
3552,9/21/2012,MAC003281,5.707
3553,9/22/2012,MAC003281,7.059
3554,9/23/2012,MAC003281,11.721
3555,9/24/2012,MAC003281,8.888
3556,9/25/2012,MAC003281,9.352
3557,9/26/2012,MAC003281,8.062
3558,9/27/2012,MAC003281,9.262
3559,9/28/2012,MAC003281,8.398
3560,9/29/2012,MAC003281,9.057
3561,9/30/2012,MAC003281,15.3380003
3562,10/1/2012,MAC003281,4.114
3563,10/2/2012,MAC003281,1.975
3564,10/3/2012,MAC003281,1.953
3565,10/4/2012,MAC003281,1.9
3566,10/5/2012,MAC003281,1.925
3567,10/6/2012,MAC003281,1.886
3568,10/7/2012,MAC003281,2.109
3569,10/8/2012,MAC003281,1.862
3570,10/9/2012,MAC003281,1.849
3571,10/10/2012,MAC003281,2.056
3572,10/11/2012,MAC003281,6.956
3573,10/12/2012,MAC003281,12.556
3574,10/13/2012,MAC003281,10.838
3575,10/14/2012,MAC003281,2.235
3576,10/15/2012,MAC003281,2.515
3577,10/16/2012,MAC003281,2.489
3578,10/17/2012,MAC003281,2.114
3579,10/18/2012,MAC003281,2.036
3580,10/19/2012,MAC003281,2.115
3581,10/20/2012,MAC003281,2.3
3582,10/21/2012,MAC003281,2.48
3583,10/22/2012,MAC003281,2.07
3584,10/23/2012,MAC003281,2.062
3585,10/24/2012,MAC003281,2.095
3586,10/25/2012,MAC003281,8.494
3587,10/26/2012,MAC003281,22.1450001
3588,10/27/2012,MAC003281,18.455
3589,10/28/2012,MAC003281,16.826
3590,10/29/2012,MAC003281,12.479
3591,10/30/2012,MAC003281,22.3950001
3592,10/31/2012,MAC003281,15.829
3593,11/1/2012,MAC003281,15.303
3594,11/2/2012,MAC003281,18.722
3595,11/3/2012,MAC003281,17.952
3596,11/4/2012,MAC003281,20.4470001
3597,11/5/2012,MAC003281,9.727
3598,11/6/2012,MAC003281,1.906
3599,11/7/2012,MAC003281,1.865
3600,11/8/2012,MAC003281,1.848
3601,11/9/2012,MAC003281,1.852
3602,11/10/2012,MAC003281,2.044
3603,11/11/2012,MAC003281,2.631
3604,11/12/2012,MAC003281,2.518
3605,11/13/2012,MAC003281,2.012
3606,11/14/2012,MAC003281,1.846
3607,11/15/2012,MAC003281,2.457
3608,11/16/2012,MAC003281,9.731
3609,11/17/2012,MAC003281,19.5470001
3610,11/18/2012,MAC003281,24.247
3611,11/19/2012,MAC003281,18.086
3612,11/20/2012,MAC003281,14.203
3613,11/21/2012,MAC003281,12.324
3614,11/22/2012,MAC003281,21.5670001
3615,11/23/2012,MAC003281,14.954
3616,11/24/2012,MAC003281,12.884
3617,11/25/2012,MAC003281,11.805
3618,11/26/2012,MAC003281,16.025
3619,11/27/2012,MAC003281,13.9530001
3620,11/28/2012,MAC003281,19.365
3621,11/29/2012,MAC003281,22.016
3622,11/30/2012,MAC003281,23.666
3623,12/1/2012,MAC003281,17.697
3624,12/2/2012,MAC003281,18.864
3625,12/3/2012,MAC003281,9.854
3626,12/4/2012,MAC003281,4.487
3627,12/5/2012,MAC003281,5.857
3628,12/6/2012,MAC003281,6.59
3629,12/7/2012,MAC003281,5.1
3630,12/8/2012,MAC003281,4.923
3631,12/9/2012,MAC003281,5.141
3632,12/10/2012,MAC003281,5.282
3633,12/11/2012,MAC003281,6.374
3634,12/12/2012,MAC003281,16.7969999
3635,12/13/2012,MAC003281,29.098
3636,12/14/2012,MAC003281,19.524
3637,12/15/2012,MAC003281,14.639
3638,12/16/2012,MAC003281,16.488
3639,12/17/2012,MAC003281,19.166
3640,12/18/2012,MAC003281,20.095
3641,12/19/2012,MAC003281,18.792
3642,12/20/2012,MAC003281,13.456
3643,12/21/2012,MAC003281,15.759
3644,12/22/2012,MAC003281,11.497
3645,12/23/2012,MAC003281,10.793
3646,12/24/2012,MAC003281,14.571
3647,12/25/2012,MAC003281,15.532
3648,12/26/2012,MAC003281,17.1339999
3649,12/27/2012,MAC003281,14.97
3650,12/28/2012,MAC003281,1.938
3651,12/29/2012,MAC003281,1.858
3652,12/30/2012,MAC003281,2.674
3653,12/31/2012,MAC003281,1.774
3654,1/1/2013,MAC003281,3.084
3655,1/2/2013,MAC003281,3.439
3656,1/3/2013,MAC003281,1.976
3657,1/4/2013,MAC003281,2.164
3658,1/5/2013,MAC003281,2.409
3659,1/6/2013,MAC003281,3.267
3660,1/7/2013,MAC003281,2.99
3661,1/8/2013,MAC003281,2.23
3662,1/9/2013,MAC003281,2.887
3663,1/10/2013,MAC003281,4.368
3664,1/11/2013,MAC003281,4.024
3665,1/12/2013,MAC003281,4.789
3666,1/13/2013,MAC003281,4.36
3667,1/14/2013,MAC003281,4.931
3668,1/15/2013,MAC003281,4.651
3669,1/16/2013,MAC003281,4.947
3670,1/17/2013,MAC003281,5.014
3671,1/18/2013,MAC003281,5.765
3672,1/19/2013,MAC003281,5.513
3673,1/20/2013,MAC003281,5.329
3674,1/21/2013,MAC003281,4.753
3675,1/22/2013,MAC003281,5.369
3676,1/23/2013,MAC003281,4.89
3677,1/24/2013,MAC003281,4.887
3678,1/25/2013,MAC003281,5.209
3679,1/26/2013,MAC003281,3.688
3680,1/27/2013,MAC003281,2.723
3681,1/28/2013,MAC003281,3.982
3682,1/29/2013,MAC003281,2.261
3683,1/30/2013,MAC003281,2.207
3684,1/31/2013,MAC003281,2.874
3685,2/1/2013,MAC003281,3.535
3686,2/2/2013,MAC003281,3.921
3687,2/3/2013,MAC003281,4.38
3688,2/4/2013,MAC003281,2.456
3689,2/5/2013,MAC003281,3.88
3690,2/6/2013,MAC003281,4.246
3691,2/7/2013,MAC003281,4.346
3692,2/8/2013,MAC003281,4.059
3693,2/9/2013,MAC003281,4.502
3694,2/10/2013,MAC003281,4.816
3695,2/11/2013,MAC003281,5.056
3696,2/12/2013,MAC003281,4.945
3697,2/13/2013,MAC003281,5.002
3698,2/14/2013,MAC003281,2.861
3699,2/15/2013,MAC003281,3.25
3700,2/16/2013,MAC003281,3.298
3701,2/17/2013,MAC003281,3.543
3702,2/18/2013,MAC003281,3.617
3703,2/19/2013,MAC003281,3.531
3704,2/20/2013,MAC003281,4.089
3705,2/21/2013,MAC003281,5.47
3706,2/22/2013,MAC003281,5.348
3707,2/23/2013,MAC003281,5.115
3708,2/24/2013,MAC003281,5.293
3709,2/25/2013,MAC003281,4.788
3710,2/26/2013,MAC003281,4.507
3711,2/27/2013,MAC003281,4.104
3712,2/28/2013,MAC003281,10.3600001
3713,3/1/2013,MAC003281,25.381
3714,3/2/2013,MAC003281,18.2820001
3715,3/3/2013,MAC003281,25.162
3716,3/4/2013,MAC003281,16.2709999
3717,3/5/2013,MAC003281,13.32
3718,3/6/2013,MAC003281,11.066
3719,3/7/2013,MAC003281,14.131
3720,3/8/2013,MAC003281,18.5529999
3721,3/9/2013,MAC003281,14.046
3722,3/10/2013,MAC003281,20.636
3723,3/11/2013,MAC003281,25.224
3724,3/12/2013,MAC003281,27.2560001
3725,3/13/2013,MAC003281,19.335
3726,3/14/2013,MAC003281,15.333
3727,3/15/2013,MAC003281,14.895
3728,3/16/2013,MAC003281,18.9280001
3729,3/17/2013,MAC003281,16.366
3730,3/18/2013,MAC003281,7.042
3731,3/19/2013,MAC003281,4.039
3732,3/20/2013,MAC003281,4.708
3733,3/21/2013,MAC003281,5.104
3734,3/22/2013,MAC003281,5.675
3735,3/23/2013,MAC003281,6.671
3736,3/24/2013,MAC003281,6.572
3737,3/25/2013,MAC003281,6.385
3738,3/26/2013,MAC003281,6.186
3739,3/27/2013,MAC003281,15.0089999
3740,3/28/2013,MAC003281,32.4159998
3741,3/29/2013,MAC003281,24.7260001
3742,3/30/2013,MAC003281,23.0940001
3743,3/31/2013,MAC003281,19.416
3744,4/1/2013,MAC003281,26.4369999
3745,4/2/2013,MAC003281,20.6390001
3746,4/3/2013,MAC003281,22.863
3747,4/4/2013,MAC003281,47.3080003
3748,4/5/2013,MAC003281,30.223
3749,4/6/2013,MAC003281,27.8180001
3750,4/7/2013,MAC003281,21.3580001
3751,4/8/2013,MAC003281,19.9399999
3752,4/9/2013,MAC003281,11.706
3753,4/10/2013,MAC003281,10.352
3754,4/11/2013,MAC003281,17.134
3755,4/12/2013,MAC003281,13.1330001
3756,4/13/2013,MAC003281,17.463
3757,4/14/2013,MAC003281,6.772
3758,4/15/2013,MAC003281,8.376
3759,4/16/2013,MAC003281,12.58
3760,4/17/2013,MAC003281,9.6280001
3761,4/18/2013,MAC003281,11.297
3762,4/19/2013,MAC003281,11.087
3763,4/20/2013,MAC003281,20.013
3764,4/21/2013,MAC003281,15.71
3765,4/22/2013,MAC003281,12.3009999
3766,4/23/2013,MAC003281,7.762
3767,4/24/2013,MAC003281,4.998
3768,4/25/2013,MAC003281,2.434
3769,4/26/2013,MAC003281,2.336
3770,4/27/2013,MAC003281,2.186
3771,4/28/2013,MAC003281,2.181
3772,4/29/2013,MAC003281,2.155
3773,4/30/2013,MAC003281,2.137
3774,5/1/2013,MAC003281,2.168
3775,5/2/2013,MAC003281,2.132
3776,5/3/2013,MAC003281,5.232
3777,5/4/2013,MAC003281,15.5539999
3778,5/5/2013,MAC003281,8.695
3779,5/6/2013,MAC003281,11.869
3780,5/7/2013,MAC003281,7.008
3781,5/8/2013,MAC003281,7.05
3782,5/9/2013,MAC003281,8.584
3783,5/10/2013,MAC003281,10.367
3784,5/11/2013,MAC003281,8.239
3785,5/12/2013,MAC003281,8.315
3786,5/13/2013,MAC003281,6.217
3787,5/14/2013,MAC003281,8.051
3788,5/15/2013,MAC003281,7.871
3789,5/16/2013,MAC003281,9.305
3790,5/17/2013,MAC003281,8.477
3791,5/18/2013,MAC003281,8.707
3792,5/19/2013,MAC003281,8.5760001
3793,5/20/2013,MAC003281,11.2479999
3794,5/21/2013,MAC003281,10.226
3795,5/22/2013,MAC003281,8.963
3796,5/23/2013,MAC003281,9.476
3797,5/24/2013,MAC003281,11.041
3798,5/25/2013,MAC003281,6.242
3799,5/26/2013,MAC003281,11.924
3800,5/27/2013,MAC003281,15.8749999
3801,5/28/2013,MAC003281,10.1079999
3802,5/29/2013,MAC003281,8.231
3803,5/30/2013,MAC003281,8.68
3804,5/31/2013,MAC003281,8.452
3805,6/1/2013,MAC003281,8.567
3806,6/2/2013,MAC003281,7.919
3807,6/3/2013,MAC003281,11.0839999
3808,6/4/2013,MAC003281,5.906
3809,6/5/2013,MAC003281,7.787
3810,6/6/2013,MAC003281,11.036
3811,6/7/2013,MAC003281,5.471
3812,6/8/2013,MAC003281,7.094
3813,6/9/2013,MAC003281,11.537
3814,6/10/2013,MAC003281,20.489
3815,6/11/2013,MAC003281,26.4850001
3816,6/12/2013,MAC003281,25.6440002
3817,6/13/2013,MAC003281,25.0629999
3818,6/14/2013,MAC003281,16.351
3819,6/15/2013,MAC003281,21.3050002
3820,6/16/2013,MAC003281,24.264
3821,6/17/2013,MAC003281,20.3879999
3822,6/18/2013,MAC003281,4.589
3823,6/19/2013,MAC003281,5.035
3824,6/20/2013,MAC003281,10.274
3825,6/21/2013,MAC003281,6.907
3826,6/22/2013,MAC003281,6.832
3827,6/23/2013,MAC003281,8.1819999
3828,6/24/2013,MAC003281,10.555
3829,6/25/2013,MAC003281,5.662
3830,6/26/2013,MAC003281,9.648
3831,6/27/2013,MAC003281,8.061
3832,6/28/2013,MAC003281,6.969
3833,6/29/2013,MAC003281,10.413
3834,6/30/2013,MAC003281,9.77
3835,7/1/2013,MAC003281,5.792
3836,7/2/2013,MAC003281,5.403
3837,7/3/2013,MAC003281,6.08
3838,7/4/2013,MAC003281,7.853
3839,7/5/2013,MAC003281,7.756
3840,7/6/2013,MAC003281,8.151
3841,7/7/2013,MAC003281,9.22
3842,7/8/2013,MAC003281,8.041
3843,7/9/2013,MAC003281,7.26
3844,7/10/2013,MAC003281,5.864
3845,7/11/2013,MAC003281,11.006
3846,7/12/2013,MAC003281,10.333
3847,7/13/2013,MAC003281,10.223
3848,7/14/2013,MAC003281,11.693
3849,7/15/2013,MAC003281,8.504
3850,7/16/2013,MAC003281,6.06
3851,7/17/2013,MAC003281,6.218
3852,7/18/2013,MAC003281,12.05
3853,7/19/2013,MAC003281,12.203
3854,7/20/2013,MAC003281,11.097
3855,7/21/2013,MAC003281,7.725
3856,7/22/2013,MAC003281,10.678
3857,7/23/2013,MAC003281,10.812
3858,7/24/2013,MAC003281,9.632
3859,7/25/2013,MAC003281,11.343
3860,7/26/2013,MAC003281,9.474
3861,7/27/2013,MAC003281,11.466
3862,7/28/2013,MAC003281,15.088
3863,7/29/2013,MAC003281,10.6160001
3864,7/30/2013,MAC003281,9.595
3865,7/31/2013,MAC003281,11.5900001
3866,8/1/2013,MAC003281,14.194
3867,8/2/2013,MAC003281,11.233
3868,8/3/2013,MAC003281,12.194
3869,8/4/2013,MAC003281,9.436
3870,8/5/2013,MAC003281,6.368
3871,8/6/2013,MAC003281,7.886
3872,8/7/2013,MAC003281,7.156
3873,8/8/2013,MAC003281,6.251
3874,8/9/2013,MAC003281,7.041
3875,8/10/2013,MAC003281,11.944
3876,8/11/2013,MAC003281,9.3469999
3877,8/12/2013,MAC003281,7.664
3878,8/13/2013,MAC003281,9.9030001
3879,8/14/2013,MAC003281,12.126
3880,8/15/2013,MAC003281,12.9739999
3881,8/16/2013,MAC003281,9.522
3882,8/17/2013,MAC003281,12.657
3883,8/18/2013,MAC003281,6.686
3884,8/19/2013,MAC003281,6.456
3885,8/20/2013,MAC003281,7.778
3886,8/21/2013,MAC003281,5.455
3887,8/22/2013,MAC003281,5.868
3888,8/23/2013,MAC003281,2.342
3889,8/24/2013,MAC003281,2.34
3890,8/25/2013,MAC003281,2.27
3891,8/26/2013,MAC003281,2.267
3892,8/27/2013,MAC003281,2.273
3893,8/28/2013,MAC003281,2.263
3894,8/29/2013,MAC003281,2.29
3895,8/30/2013,MAC003281,2.298
3896,8/31/2013,MAC003281,2.296
3897,9/1/2013,MAC003281,3.523
3898,9/2/2013,MAC003281,4.66
3899,9/3/2013,MAC003281,12.512
3900,9/4/2013,MAC003281,9.17
3901,9/5/2013,MAC003281,12.362
3902,9/6/2013,MAC003281,8.316
3903,9/7/2013,MAC003281,4.6
3904,9/8/2013,MAC003281,2.738
3905,9/9/2013,MAC003281,2.674
3906,9/10/2013,MAC003281,2.652
3907,9/11/2013,MAC003281,2.615
3908,9/12/2013,MAC003281,4.635
3909,9/13/2013,MAC003281,11.329
3910,9/14/2013,MAC003281,11.302
3911,9/15/2013,MAC003281,19.511
3912,9/16/2013,MAC003281,9.735
3913,9/17/2013,MAC003281,11.358
3914,9/18/2013,MAC003281,8.801
3915,9/19/2013,MAC003281,10.479
3916,9/20/2013,MAC003281,7.544
3917,9/21/2013,MAC003281,6.772
3918,9/22/2013,MAC003281,10.826
3919,9/23/2013,MAC003281,7.733
3920,9/24/2013,MAC003281,6.716
3921,9/25/2013,MAC003281,7.299
3922,9/26/2013,MAC003281,10.79
3923,9/27/2013,MAC003281,7.852
3924,9/28/2013,MAC003281,5.113
3925,9/29/2013,MAC003281,2.293
3926,9/30/2013,MAC003281,2.233
3927,10/1/2013,MAC003281,2.228
3928,10/2/2013,MAC003281,4.911
3929,10/3/2013,MAC003281,10.218
3930,10/4/2013,MAC003281,3.802
3931,10/5/2013,MAC003281,2.272
3932,10/6/2013,MAC003281,2.256
3933,10/7/2013,MAC003281,2.231
3934,10/8/2013,MAC003281,2.237
3935,10/9/2013,MAC003281,2.248
3936,10/10/2013,MAC003281,2.221
3937,10/11/2013,MAC003281,2.158
3938,10/12/2013,MAC003281,2.175
3939,10/13/2013,MAC003281,2.167
3940,10/14/2013,MAC003281,12.824
3941,10/15/2013,MAC003281,12.989
3942,10/16/2013,MAC003281,12.57
3943,10/17/2013,MAC003281,10.264
3944,10/18/2013,MAC003281,11.698
3945,10/19/2013,MAC003281,10.891
3946,10/20/2013,MAC003281,11.786
3947,10/21/2013,MAC003281,12.431
3948,10/22/2013,MAC003281,11.767
3949,10/23/2013,MAC003281,12.87
3950,10/24/2013,MAC003281,11.76
3951,10/25/2013,MAC003281,10.074
3952,10/26/2013,MAC003281,11.498
3953,10/27/2013,MAC003281,11.449
3954,10/28/2013,MAC003281,14.3400001
3955,10/29/2013,MAC003281,15.761
3956,10/30/2013,MAC003281,15.126
3957,10/31/2013,MAC003281,15.81
3958,11/1/2013,MAC003281,15.687
3959,11/2/2013,MAC003281,15.645
3960,11/3/2013,MAC003281,16.8310001
3961,11/4/2013,MAC003281,13.468
3962,11/5/2013,MAC003281,15.1009999
3963,11/6/2013,MAC003281,15.153
3964,11/7/2013,MAC003281,16.4109999
3965,11/8/2013,MAC003281,13.255
3966,11/9/2013,MAC003281,8.291
3967,11/10/2013,MAC003281,2.277
3968,11/11/2013,MAC003281,2.194
3969,11/12/2013,MAC003281,2.204
3970,11/13/2013,MAC003281,2.176
3971,11/14/2013,MAC003281,2.15
3972,11/15/2013,MAC003281,15.8129999
3973,11/16/2013,MAC003281,20.711
3974,11/17/2013,MAC003281,20.8620001
3975,11/18/2013,MAC003281,19.8120001
3976,11/19/2013,MAC003281,17.647
3977,11/20/2013,MAC003281,23.778
3978,11/21/2013,MAC003281,20.0889999
3979,11/22/2013,MAC003281,17.5889999
3980,11/23/2013,MAC003281,18.787
3981,11/24/2013,MAC003281,19.68
3982,11/25/2013,MAC003281,19.9409999
3983,11/26/2013,MAC003281,17.694
3984,11/27/2013,MAC003281,17.047
3985,11/28/2013,MAC003281,20.488
3986,11/29/2013,MAC003281,16.68
3987,11/30/2013,MAC003281,21.4410001
3988,12/1/2013,MAC003281,17.588
3989,12/2/2013,MAC003281,9.946
3990,12/3/2013,MAC003281,6.417
3991,12/4/2013,MAC003281,6.867
3992,12/5/2013,MAC003281,7.48
3993,12/6/2013,MAC003281,13.022
3994,12/7/2013,MAC003281,19.683
3995,12/8/2013,MAC003281,18.9889999
3996,12/9/2013,MAC003281,17.983
3997,12/10/2013,MAC003281,22.61
3998,12/11/2013,MAC003281,18.92
3999,12/12/2013,MAC003281,21.5480001
4000,12/13/2013,MAC003281,17.284
4001,12/14/2013,MAC003281,24.6609998
4002,12/15/2013,MAC003281,24.89
4003,12/16/2013,MAC003281,20.2989999
4004,12/17/2013,MAC003281,17.9920001
4005,12/18/2013,MAC003281,19.9119999
4006,12/19/2013,MAC003281,19.9149999
4007,12/20/2013,MAC003281,21.327
4008,12/21/2013,MAC003281,14.166
4009,12/22/2013,MAC003281,18.043
4010,12/23/2013,MAC003281,18.065
4011,12/24/2013,MAC003281,5.163
4012,12/25/2013,MAC003281,4.559
4013,12/26/2013,MAC003281,4.793
4014,12/27/2013,MAC003281,4.171
4015,12/28/2013,MAC003281,4.432
4016,12/29/2013,MAC003281,4.824
4017,12/30/2013,MAC003281,4.256
4018,12/31/2013,MAC003281,4.341
4019,1/1/2014,MAC003281,4.342
4020,1/2/2014,MAC003281,3.815
4021,1/3/2014,MAC003281,4.41
4022,1/4/2014,MAC003281,4.537
4023,1/5/2014,MAC003281,4.884
4024,1/6/2014,MAC003281,3.433
4025,1/7/2014,MAC003281,3.475
4026,1/8/2014,MAC003281,3.963
4027,1/9/2014,MAC003281,4.69
4028,1/10/2014,MAC003281,4.416
4029,1/11/2014,MAC003281,3.966
4030,1/12/2014,MAC003281,5.497
4031,1/13/2014,MAC003281,4.261
4032,1/14/2014,MAC003281,4.636
4033,1/15/2014,MAC003281,4.003
4034,1/16/2014,MAC003281,3.954
4035,1/17/2014,MAC003281,4.281
4036,1/18/2014,MAC003281,4.375
4037,1/19/2014,MAC003281,3.844
4038,1/20/2014,MAC003281,4.673
4039,1/21/2014,MAC003281,4.883
4040,1/22/2014,MAC003281,4.007
4041,1/23/2014,MAC003281,4.578
4042,1/24/2014,MAC003281,4.723
4043,1/25/2014,MAC003281,3.903
4044,1/26/2014,MAC003281,4.98
4045,1/27/2014,MAC003281,5.022
4046,1/28/2014,MAC003281,4.672
4047,1/29/2014,MAC003281,5.139
4048,1/30/2014,MAC003281,4.914
4049,1/31/2014,MAC003281,5.19
4050,2/1/2014,MAC003281,4.234
4051,2/2/2014,MAC003281,3.871
4052,2/3/2014,MAC003281,4.58
4053,2/4/2014,MAC003281,4.305
4054,2/5/2014,MAC003281,4.615
4055,2/6/2014,MAC003281,4.564
4056,2/7/2014,MAC003281,4.013
4057,2/8/2014,MAC003281,4.442
4058,2/9/2014,MAC003281,4.485
4059,2/10/2014,MAC003281,4.217
4060,2/11/2014,MAC003281,4.971
4061,2/12/2014,MAC003281,5.152
4062,2/13/2014,MAC003281,4.528
4063,2/14/2014,MAC003281,4.962
4064,2/15/2014,MAC003281,4.405
4065,2/16/2014,MAC003281,3.786
4066,2/17/2014,MAC003281,4.377
4067,2/18/2014,MAC003281,3.97
4068,2/19/2014,MAC003281,4.115
4069,2/20/2014,MAC003281,3.51
4070,2/21/2014,MAC003281,3.923
4071,2/22/2014,MAC003281,3.485
4072,2/23/2014,MAC003281,3.921
4073,2/24/2014,MAC003281,3.235
4074,2/25/2014,MAC003281,3.555
4075,2/26/2014,MAC003281,3.508
4076,2/27/2014,MAC003281,3.635
4077,2/28/2014,MAC003281,0.039
4078,9/24/2012,MAC003305,12.8620001
4079,9/25/2012,MAC003305,12.062
4080,9/26/2012,MAC003305,15.9379999
4081,9/27/2012,MAC003305,11.191
4082,9/28/2012,MAC003305,14.776
4083,9/29/2012,MAC003305,11.666
4084,9/30/2012,MAC003305,11.482
4085,10/1/2012,MAC003305,14.341
4086,10/2/2012,MAC003305,10.98
4087,10/3/2012,MAC003305,11.838
4088,10/4/2012,MAC003305,14.211
4089,10/5/2012,MAC003305,14.412
4090,10/6/2012,MAC003305,16.842
4091,10/7/2012,MAC003305,10.221
4092,10/8/2012,MAC003305,12.9409999
4093,10/9/2012,MAC003305,12.212
4094,10/10/2012,MAC003305,14.266
4095,10/11/2012,MAC003305,13.751
4096,10/12/2012,MAC003305,14.204
4097,10/13/2012,MAC003305,15.219
4098,10/14/2012,MAC003305,15.5830001
4099,10/15/2012,MAC003305,12.287
4100,10/16/2012,MAC003305,10.289
4101,10/17/2012,MAC003305,15.809
4102,10/18/2012,MAC003305,21.8370002
4103,10/19/2012,MAC003305,17.884
